Tue Jul  9 09:52:18 2024    output.prof

         22057664 function calls (20662531 primitive calls) in 18.189 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      108    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/inspect.py:3036(return_annotation)
      102    0.000    0.000    0.000    0.000 {method 'GetElement' of 'vtkmodules.vtkCommonMath.vtkMatrix4x4' objects}
       10    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/lights.py:407(position)
       29    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/math/mathimpl.py:122(unary_math_int_impl)
       12    0.000    0.000    0.000    0.000 {method 'SetUserMatrix' of 'vtkmodules.vtkRenderingCore.vtkProp3D' objects}
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/_parallel_backends.py:309(__init__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:4270(intrin_alloc)
       32    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:863(<genexpr>)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/typed/typedobjectutils.py:90(_nonoptional)
        7    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/builtins.py:466(bool_none)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/mathdecl.py:124(Math_gcd)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:3033(dtype_type)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/cmathdecl.py:24(<listcomp>)
       22    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'SetText' of 'vtkmodules.vtkRenderingAnnotation.vtkCornerAnnotation' objects}
       26    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/utils.py:213(use_new_style_errors)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:651(__repr__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/charts.py:1642(_Plot)
       48    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:1161(name)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:480(_all)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cpu_options.py:74(__init__)
        3    0.000    0.000    0.000    0.000 <frozen posixpath>:150(dirname)
       26    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typeinfer.py:775(__init__)
        1    0.000    0.000    0.000    0.000 <frozen genericpath>:27(isfile)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:1090(__init__)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:747(__init__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/utilities/cubemap.py:1(<module>)
       16    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/parallel.py:666(delayed_function)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/zipfile.py:1872(__del__)
       60    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/imputils.py:47(lower_getattr)
       50    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/typeof.py:120(_typeof_float)
        2    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
       80    0.000    0.000    0.000    0.000 {method '_varname_from_oparg' of 'code' objects}
       71    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:546(codegen)
       19    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:194(get_argument_type)
       12    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/_property.py:851(render_points_as_spheres)
       14    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/renderer.py:2754(update_bounds_axes)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/actor.py:206(memory_address)
       72    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1565(<genexpr>)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/render_passes.py:43(__init__)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/arraydecl.py:459(<genexpr>)
       20    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/camera.py:98(is_set)
       76    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/enum.py:239(__init__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/cmathdecl.py:39(Cmath_log)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/linalg.py:55(ensure_blas)
       17    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:154(__prepare__)
       12    0.000    0.000    0.000    0.000 {method 'GetTextProperty' of 'vtkmodules.vtkRenderingAnnotation.vtkCornerAnnotation' objects}
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/selectors.py:247(unregister)
       15    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/containers.py:368(<genexpr>)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/actor.py:21(Actor)
       80    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/multiarray.py:1318(shares_memory)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/connection.py:118(__init__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/picking.py:660(PickingMethods)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:262(__subclasshook__)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/prop3d.py:41(__init__)
       50    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ssa.py:330(__init__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/instructions.py:781(__init__)
       18    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/dataset.py:79(copy)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/_plotting.py:104(process_opacity)
       43    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/common.py:21(iterator_type)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:2834(smooth_shading)
       61    0.000    0.000    0.000    0.000 {built-in method builtins.hex}
       38    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:74(<lambda>)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/scooby/knowledge.py:44(in_ipython)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/mathdecl.py:45(Math_atan2)
       40    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/colors.py:904(int_rgba)
       16    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/parallel.py:717(register_job)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/parallel.py:1863(_reset_run_tracking)
        6    0.000    0.000    0.000    0.000 {method 'SetTransform' of 'vtkmodules.vtkFiltersGeneral.vtkTransformFilter' objects}
        2    0.000    0.000    0.000    0.000 {method 'GetResolution' of 'vtkmodules.vtkFiltersSources.vtkCylinderSource' objects}
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/hashing.py:417(_Py_HashSecret_t)
       12    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/_property.py:496(lighting)
       45    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/imputils.py:95(lower_cast)
        9    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:2412(get_origin)
       12    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/_property.py:524(ambient)
        5    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:788(__new__)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:3405(FlatSubIter)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/cmathdecl.py:27(CMath_predicate)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/plotter.py:1873(_check_has_ren_win)
       10    0.000    0.000    0.000    0.000 {method 'RemoveAllLights' of 'vtkmodules.vtkRenderingCore.vtkRenderer' objects}
       48    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:1241(tube_width)
        2    0.000    0.000    0.000    0.000 {method 'SetResolution' of 'vtkmodules.vtkFiltersSources.vtkCylinderSource' objects}
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/mathdecl.py:10(Math_unary)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/platform.py:825(uname)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:3437(TrivialFlatSubIter)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/selectors.py:202(__exit__)
       17    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/imputils.py:115(decorate)
       48    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:1289(slider_length)
        3    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:4452(ol_np_zeros)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:256(_register_at_fork_reinit_lock)
       32    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/parallel.py:611(__len__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/charts.py:155(Pen)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:545(make_function)
       25    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pycparser/ply/lex.py:1090(set_regex)
        3    0.000    0.000    0.000    0.000 {built-in method math.ceil}
        8    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1287(__getattr__)
       16    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir_utils.py:829(<genexpr>)
       72    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/numeric.py:1464(_cross_dispatcher)
        2    0.000    0.000    0.000    0.000 {method 'ResetCamera' of 'vtkmodules.vtkRenderingCore.vtkRenderer' objects}
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/randomimpl.py:312(standard_normal_impl1)
       18    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_parser.py:309(_class_escape)
       34    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
       71    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/dispatcher.py:124(_customize_flags)
       39    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:329(nonconst_module_attrs)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:639(__init__)
       61    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/npyimpl.py:83(load_data)
       48    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:742(height)
       28    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typeinfer.py:425(__init__)
       78    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/functools.py:724(<listcomp>)
       28    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/typeof.py:153(_typeof_str)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/lib/function_base.py:348(iterable)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pycparser/ast_transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/utilities/gl_checks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/_plotting.py:1(<module>)
       13    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/byteflow.py:1133(op_KW_NAMES)
       48    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:1193(cap_length)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/charts.py:1876(_MultiCompPlot)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/process_executor.py:148(__init__)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/camera.py:544(clipping_range)
       12    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/text.py:673(italic)
       26    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/callwrapper.py:224(debug_print)
        3    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/scalars.py:89(can_convert_to)
        2    0.000    0.000    0.000    0.000 /Users/duncan/Desktop/myenv/DPhil/Comet_Nucleus_Model/comet_nucleus_model/animate_model.py:70(round_down_to_nearest)
       12    0.000    0.000    0.000    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/_property.py:565(diffuse)
